T1C_original_firstorder_10Percentile
T1C_original_firstorder_90Percentile
T1C_original_firstorder_Energy
T1C_original_firstorder_Entropy
T1C_original_firstorder_InterquartileRange
T1C_original_firstorder_Kurtosis
T1C_original_firstorder_Maximum
T1C_original_firstorder_MeanAbsoluteDeviation
T1C_original_firstorder_Mean
T1C_original_firstorder_Median
T1C_original_firstorder_Minimum
T1C_original_firstorder_Range
T1C_original_firstorder_RobustMeanAbsoluteDeviation
T1C_original_firstorder_RootMeanSquared
T1C_original_firstorder_Skewness
T1C_original_firstorder_TotalEnergy
T1C_original_firstorder_Uniformity
T1C_original_firstorder_Variance
T1C_original_glcm_Autocorrelation
T1C_original_glcm_ClusterProminence
T1C_original_glcm_ClusterShade
T1C_original_glcm_ClusterTendency
T1C_original_glcm_Contrast
T1C_original_glcm_Correlation
T1C_original_glcm_DifferenceAverage
T1C_original_glcm_DifferenceEntropy
T1C_original_glcm_DifferenceVariance
T1C_original_glcm_Id
T1C_original_glcm_Idm
T1C_original_glcm_Idmn
T1C_original_glcm_Idn
T1C_original_glcm_Imc1
T1C_original_glcm_Imc2
T1C_original_glcm_InverseVariance
T1C_original_glcm_JointAverage
T1C_original_glcm_JointEnergy
T1C_original_glcm_JointEntropy
T1C_original_glcm_MCC
T1C_original_glcm_MaximumProbability
T1C_original_glcm_SumAverage
T1C_original_glcm_SumEntropy
T1C_original_glcm_SumSquares
T1C_original_glrlm_GrayLevelNonUniformity
T1C_original_glrlm_GrayLevelNonUniformityNormalized
T1C_original_glrlm_GrayLevelVariance
T1C_original_glrlm_HighGrayLevelRunEmphasis
T1C_original_glrlm_LongRunEmphasis
T1C_original_glrlm_LongRunHighGrayLevelEmphasis
T1C_original_glrlm_LongRunLowGrayLevelEmphasis
T1C_original_glrlm_LowGrayLevelRunEmphasis
T1C_original_glrlm_RunEntropy
T1C_original_glrlm_RunLengthNonUniformity
T1C_original_glrlm_RunLengthNonUniformityNormalized
T1C_original_glrlm_RunPercentage
T1C_original_glrlm_RunVariance
T1C_original_glrlm_ShortRunEmphasis
T1C_original_glrlm_ShortRunHighGrayLevelEmphasis
T1C_original_glrlm_ShortRunLowGrayLevelEmphasis
T1C_original_glszm_GrayLevelNonUniformity
T1C_original_glszm_GrayLevelNonUniformityNormalized
T1C_original_glszm_GrayLevelVariance
T1C_original_glszm_HighGrayLevelZoneEmphasis
T1C_original_glszm_LargeAreaEmphasis
T1C_original_glszm_LargeAreaHighGrayLevelEmphasis
T1C_original_glszm_LargeAreaLowGrayLevelEmphasis
T1C_original_glszm_LowGrayLevelZoneEmphasis
T1C_original_glszm_SizeZoneNonUniformity
T1C_original_glszm_SizeZoneNonUniformityNormalized
T1C_original_glszm_SmallAreaEmphasis
T1C_original_glszm_SmallAreaHighGrayLevelEmphasis
T1C_original_glszm_SmallAreaLowGrayLevelEmphasis
T1C_original_glszm_ZoneEntropy
T1C_original_glszm_ZonePercentage
T1C_original_glszm_ZoneVariance
T1C_wavelet_LLH_firstorder_10Percentile
T1C_wavelet_LLH_firstorder_90Percentile
T1C_wavelet_LLH_firstorder_Energy
T1C_wavelet_LLH_firstorder_Entropy
T1C_wavelet_LLH_firstorder_InterquartileRange
T1C_wavelet_LLH_firstorder_Kurtosis
